giornata,partita,titolari
26,Bologna,Cambiaso
26,Bologna,Moro N.
26,Bologna,Schouten
26,Bologna,Aebischer
26,Bologna,Ferguson
26,Bologna,Kyriakopoulos
26,Bologna,Barrow
26,Lazio,Felipe Anderson
26,Lazio,Pedro
26,Lazio,Luis Alberto
26,Lazio,Vecino
26,Lazio,Milinkovic-Savic
26,Lazio,Hysaj
26,Lazio,Romagnoli
26,Lazio,Casale
26,Lazio,Lazzari
26,Lazio,Provedel
26,Lecce,Falcone
26,Lecce,Gendrey
26,Lecce,Baschirotto
26,Lecce,Umtiti
26,Lecce,Gallo
26,Lecce,Gonzalez J.
26,Lecce,Hjulmand
26,Lecce,Blin
26,Lecce,Strefezza
26,Lecce,Ceesay
26,Lecce,Di Francesco F.
26,Torino,Radonjic
26,Torino,Miranchuk
26,Torino,Rodriguez R.
26,Torino,Ilic
26,Torino,Linetty
26,Torino,Singo
26,Torino,Buongiorno
26,Torino,Schuurs
26,Torino,Gravillon
26,Torino,Milinkovic-Savic V.
26,Cremonese,Carnesecchi
26,Cremonese,Ferrari A.
26,Cremonese,Bianchetti
26,Cremonese,Vasquez
26,Cremonese,Sernicola
26,Cremonese,Pickel
26,Cremonese,Galdames
26,Cremonese,Benassi
26,Cremonese,Valeri
26,Cremonese,Tsadjout
26,Cremonese,Dessers
26,Fiorentina,Saponara
26,Fiorentina,Barak
26,Fiorentina,Ikone'
26,Fiorentina,Mandragora
26,Fiorentina,Amrabat
26,Fiorentina,Biraghi
26,Fiorentina,Martinez Quarta
26,Fiorentina,Milenkovic
26,Fiorentina,Dodo'
26,Fiorentina,Sirigu
26,Verona,Montipo'
26,Verona,Dawidowicz
26,Verona,Magnani
26,Verona,Coppola D.
26,Verona,Faraoni
26,Verona,Tameze
26,Verona,Duda
26,Verona,Lazovic
26,Verona,Verdi
26,Verona,Kallon
26,Verona,Gaich
26,Monza,Caprari
26,Monza,Ciurria
26,Monza,Carlos Augusto
26,Monza,Sensi
26,Monza,Pessina
26,Monza,Birindelli
26,Monza,Izzo
26,Monza,Mari'
26,Monza,Caldirola
26,Monza,Di Gregorio
26,Roma,Rui Patricio
26,Roma,Kumbulla
26,Roma,Smalling
26,Roma,Ibanez
26,Roma,Zalewski
26,Roma,Bove
26,Roma,Matic
26,Roma,Wijnaldum
26,Roma,Spinazzola
26,Roma,El Shaarawy
26,Roma,Abraham
26,Sassuolo,Pinamonti
26,Sassuolo,Berardi
26,Sassuolo,Matheus Henrique
26,Sassuolo,Lopez M.
26,Sassuolo,Frattesi
26,Sassuolo,Rogerio
26,Sassuolo,Ruan
26,Sassuolo,Ferrari G.
26,Sassuolo,Toljan
26,Sassuolo,Consigli
26,Juventus,Perin
26,Juventus,Bremer
26,Juventus,Bonucci
26,Juventus,Danilo
26,Juventus,De Sciglio
26,Juventus,Fagioli
26,Juventus,Barrenechea
26,Juventus,Rabiot
26,Juventus,Kostic
26,Juventus,Miretti
26,Juventus,Vlahovic
26,Sampdoria,Djuricic
26,Sampdoria,Leris
26,Sampdoria,Augello
26,Sampdoria,Winks
26,Sampdoria,Rincon
26,Sampdoria,Zanoli
26,Sampdoria,Amione
26,Sampdoria,Nuytinck
26,Sampdoria,Gunter
26,Sampdoria,Turk
26,Milan,Maignan
26,Milan,Kalulu
26,Milan,Thiaw
26,Milan,Tomori
26,Milan,Saelemaekers
26,Milan,Bennacer
26,Milan,Krunic
26,Milan,Hernandez T.
26,Milan,Diaz B.
26,Milan,Giroud
26,Milan,Rafael Leao
26,Salernitana,Kastanos
26,Salernitana,Candreva
26,Salernitana,Bradaric
26,Salernitana,Bohinen
26,Salernitana,Coulibaly L.
26,Salernitana,Mazzocchi
26,Salernitana,Pirola
26,Salernitana,Gyomber
26,Salernitana,Daniliuc
26,Salernitana,Ochoa
27,Sassuolo,Consigli
27,Sassuolo,Toljan
27,Sassuolo,Erlic
27,Sassuolo,Ferrari G.
27,Sassuolo,Rogerio
27,Sassuolo,Thorstvedt
27,Sassuolo,Lopez M.
27,Sassuolo,Matheus Henrique
27,Sassuolo,Berardi
27,Sassuolo,Pinamonti
27,Sassuolo,Lauriente'
27,Spezia,Gyasi
27,Spezia,Maldini
27,Spezia,Agudelo
27,Spezia,Bourabia
27,Spezia,Ekdal
27,Spezia,Nikolaou
27,Spezia,Caldara
27,Spezia,Ampadu
27,Spezia,Amian
27,Spezia,Dragowski
27,Atalanta,Musso
27,Atalanta,Toloi
27,Atalanta,Scalvini
27,Atalanta,Palomino
27,Atalanta,Zappacosta
27,Atalanta,De Roon
27,Atalanta,Ederson D.s.
27,Atalanta,Ruggeri
27,Atalanta,Pasalic
27,Atalanta,Zapata D.
27,Atalanta,Muriel
27,Empoli,Caputo
27,Empoli,Baldanzi
27,Empoli,Fazzini
27,Empoli,Grassi
27,Empoli,Akpa Akpro
27,Empoli,Parisi
27,Empoli,Luperto
27,Empoli,De Winter
27,Empoli,Ebuehi
27,Empoli,Perisan
27,Monza,Di Gregorio
27,Monza,Izzo
27,Monza,Mari'
27,Monza,Caldirola
27,Monza,Ciurria
27,Monza,Machin
27,Monza,Pessina
27,Monza,Carlos Augusto
27,Monza,Sensi
27,Monza,Caprari
27,Monza,Petagna
27,Cremonese,Tsadjout
27,Cremonese,Valeri
27,Cremonese,Meite'
27,Cremonese,Galdames
27,Cremonese,Pickel
27,Cremonese,Sernicola
27,Cremonese,Vasquez
27,Cremonese,Bianchetti
27,Cremonese,Aiwu
27,Cremonese,Carnesecchi
27,Salernitana,Ochoa
27,Salernitana,Daniliuc
27,Salernitana,Gyomber
27,Salernitana,Pirola
27,Salernitana,Mazzocchi
27,Salernitana,Bohinen
27,Salernitana,Coulibaly L.
27,Salernitana,Bradaric
27,Salernitana,Candreva
27,Salernitana,Kastanos
27,Salernitana,Dia
27,Bologna,Kyriakopoulos
27,Bologna,Ferguson
27,Bologna,Aebischer
27,Bologna,Schouten
27,Bologna,Moro N.
27,Bologna,Cambiaso
27,Bologna,Lucumi'
27,Bologna,Soumaoro
27,Bologna,Posch
27,Bologna,Skorupski
27,Udinese,Silvestri
27,Udinese,Rodrigo Becao
27,Udinese,Bijol
27,Udinese,Perez N.
27,Udinese,Ehizibue
27,Udinese,Pereyra
27,Udinese,Walace
27,Udinese,Samardzic
27,Udinese,Udogie
27,Udinese,Success
27,Udinese,Beto
27,Milan,Rafael Leao
27,Milan,Diaz B.
27,Milan,Ballo-Toure'
27,Milan,Bennacer
27,Milan,Tonali
27,Milan,Saelemaekers
27,Milan,Tomori
27,Milan,Thiaw
27,Milan,Kalulu
27,Milan,Maignan
27,Sampdoria,Turk
27,Sampdoria,Amione
27,Sampdoria,Nuytinck
27,Sampdoria,Gunter
27,Sampdoria,Zanoli
27,Sampdoria,Winks
27,Sampdoria,Cuisance
27,Sampdoria,Augello
27,Sampdoria,Leris
27,Sampdoria,Djuricic
27,Sampdoria,Gabbiadini
27,Verona,Lazovic
27,Verona,Braaf
27,Verona,Doig
27,Verona,Duda
27,Verona,Tameze
27,Verona,Faraoni
27,Verona,Coppola D.
27,Verona,Magnani
27,Verona,Dawidowicz
27,Verona,Montipo'
27,Fiorentina,Terracciano
27,Fiorentina,Dodo'
27,Fiorentina,Milenkovic
27,Fiorentina,Igor
27,Fiorentina,Biraghi
27,Fiorentina,Amrabat
27,Fiorentina,Mandragora
27,Fiorentina,Gonzalez N.
27,Fiorentina,Barak
27,Fiorentina,Saponara
27,Fiorentina,Kouame'
27,Lecce,Colombo
27,Lecce,Strefezza
27,Lecce,Gonzalez J.
27,Lecce,Hjulmand
27,Lecce,Blin
27,Lecce,Gallo
27,Lecce,Umtiti
27,Lecce,Baschirotto
27,Lecce,Gendrey
27,Lecce,Falcone
27,Torino,Milinkovic-Savic V.
27,Torino,Gravillon
27,Torino,Schuurs
27,Torino,Rodriguez R.
27,Torino,Singo
27,Torino,Linetty
27,Torino,Ricci S.
27,Torino,Vojvoda
27,Torino,Vlasic
27,Torino,Radonjic
27,Torino,Sanabria
27,Napoli,Osimhen
27,Napoli,Lozano
27,Napoli,Zielinski
27,Napoli,Lobotka
27,Napoli,Zambo Anguissa
27,Napoli,Olivera
27,Napoli,Kim
27,Napoli,Rrahmani
27,Napoli,Di Lorenzo
27,Napoli,Meret
27,Lazio,Provedel
27,Lazio,Marusic
27,Lazio,Casale
27,Lazio,Romagnoli
27,Lazio,Hysaj
27,Lazio,Milinkovic-Savic
27,Lazio,Cataldi
27,Lazio,Luis Alberto
27,Lazio,Pedro
27,Lazio,Felipe Anderson
27,Lazio,Zaccagni
27,Roma,Pellegrini Lo.
27,Roma,Dybala
27,Roma,Spinazzola
27,Roma,Wijnaldum
27,Roma,Cristante
27,Roma,Zalewski
27,Roma,Ibanez
27,Roma,Smalling
27,Roma,Mancini
27,Roma,Rui Patricio
27,Inter,Onana
27,Inter,Darmian
27,Inter,De Vrij
27,Inter,Acerbi
27,Inter,Dumfries
27,Inter,Barella
27,Inter,Brozovic
27,Inter,Calhanoglu
27,Inter,Dimarco
27,Inter,Martinez L.
27,Inter,Lukaku
27,Juventus,Soule'
27,Juventus,Kostic
27,Juventus,Rabiot
27,Juventus,Locatelli
27,Juventus,Fagioli
27,Juventus,De Sciglio
27,Juventus,Bremer
27,Juventus,Gatti
27,Juventus,Danilo
27,Juventus,Szczesny
28,Cremonese,Carnesecchi
28,Cremonese,Aiwu
28,Cremonese,Bianchetti
28,Cremonese,Lochoshvili
28,Cremonese,Pickel
28,Cremonese,Benassi
28,Cremonese,Castagnetti
28,Cremonese,Meite'
28,Cremonese,Valeri
28,Cremonese,Tsadjout
28,Cremonese,Ciofani D.
28,Atalanta,Muriel
28,Atalanta,Pasalic
28,Atalanta,Ruggeri
28,Atalanta,Ederson D.s.
28,Atalanta,De Roon
28,Atalanta,Zappacosta
28,Atalanta,Scalvini
28,Atalanta,Palomino
28,Atalanta,Toloi
28,Atalanta,Musso
28,Inter,Onana
28,Inter,Darmian
28,Inter,Acerbi
28,Inter,Bastoni
28,Inter,Dumfries
28,Inter,Barella
28,Inter,Brozovic
28,Inter,Mkhitaryan
28,Inter,Gosens
28,Inter,Correa
28,Inter,Lukaku
28,Fiorentina,Cabral
28,Fiorentina,Ikone'
28,Fiorentina,Castrovilli
28,Fiorentina,Mandragora
28,Fiorentina,Bonaventura
28,Fiorentina,Biraghi
28,Fiorentina,Igor
28,Fiorentina,Martinez Quarta
28,Fiorentina,Dodo'
28,Fiorentina,Terracciano
28,Juventus,Szczesny
28,Juventus,Gatti
28,Juventus,Bremer
28,Juventus,Danilo
28,Juventus,Cuadrado
28,Juventus,Barrenechea
28,Juventus,Locatelli
28,Juventus,Fagioli
28,Juventus,De Sciglio
28,Juventus,Milik
28,Juventus,Kean
28,Verona,Lasagna
28,Verona,Duda
28,Verona,Depaoli
28,Verona,Miguel Veloso
28,Verona,Tameze
28,Verona,Faraoni
28,Verona,Ceccherini
28,Verona,Magnani
28,Verona,Dawidowicz
28,Verona,Montipo'
28,Bologna,Bardi
28,Bologna,Posch
28,Bologna,Soumaoro
28,Bologna,Lucumi'
28,Bologna,Kyriakopoulos
28,Bologna,Schouten
28,Bologna,Moro N.
28,Bologna,Aebischer
28,Bologna,Ferguson
28,Bologna,Barrow
28,Bologna,Sansone
28,Udinese,Thauvin
28,Udinese,Udogie
28,Udinese,Pereyra
28,Udinese,Lovric
28,Udinese,Samardzic
28,Udinese,Ebosele
28,Udinese,Zeegelaar
28,Udinese,Bijol
28,Udinese,Ehizibue
28,Udinese,Silvestri
28,Monza,Di Gregorio
28,Monza,Marlon
28,Monza,Mari'
28,Monza,Donati
28,Monza,Ciurria
28,Monza,Rovella
28,Monza,Machin
28,Monza,Carlos Augusto
28,Monza,Sensi
28,Monza,Caprari
28,Monza,Petagna
28,Lazio,Felipe Anderson
28,Lazio,Pedro
28,Lazio,Luis Alberto
28,Lazio,Cataldi
28,Lazio,Milinkovic-Savic
28,Lazio,Hysaj
28,Lazio,Romagnoli
28,Lazio,Casale
28,Lazio,Lazzari
28,Lazio,Provedel
28,Spezia,Dragowski
28,Spezia,Amian
28,Spezia,Ampadu
28,Spezia,Caldara
28,Spezia,Nikolaou
28,Spezia,Bourabia
28,Spezia,Ekdal
28,Spezia,Kovalenko
28,Spezia,Verde
28,Spezia,Shomurodov
28,Spezia,Gyasi
28,Salernitana,Candreva
28,Salernitana,Dia
28,Salernitana,Bradaric
28,Salernitana,Vilhena
28,Salernitana,Coulibaly L.
28,Salernitana,Sambia
28,Salernitana,Pirola
28,Salernitana,Gyomber
28,Salernitana,Daniliuc
28,Salernitana,Ochoa
28,Roma,Rui Patricio
28,Roma,Zalewski
28,Roma,Smalling
28,Roma,Llorente D.
28,Roma,Spinazzola
28,Roma,Matic
28,Roma,Wijnaldum
28,Roma,Dybala
28,Roma,Pellegrini Lo.
28,Roma,El Shaarawy
28,Roma,Abraham
28,Sampdoria,Gabbiadini
28,Sampdoria,Leris
28,Sampdoria,Cuisance
28,Sampdoria,Rincon
28,Sampdoria,Winks
28,Sampdoria,Augello
28,Sampdoria,Amione
28,Sampdoria,Murillo
28,Sampdoria,Zanoli
28,Sampdoria,Ravaglia
28,Napoli,Meret
28,Napoli,Di Lorenzo
28,Napoli,Rrahmani
28,Napoli,Kim
28,Napoli,Mario Rui
28,Napoli,Zambo Anguissa
28,Napoli,Lobotka
28,Napoli,Zielinski
28,Napoli,Politano
28,Napoli,Simeone
28,Napoli,Kvaratskhelia
28,Milan,Rafael Leao
28,Milan,Krunic
28,Milan,Diaz B.
28,Milan,Bennacer
28,Milan,Tonali
28,Milan,Hernandez T.
28,Milan,Tomori
28,Milan,Kjaer
28,Milan,Calabria
28,Milan,Maignan
28,Empoli,Perisan
28,Empoli,Ebuehi
28,Empoli,Ismajli
28,Empoli,Luperto
28,Empoli,Parisi
28,Empoli,Akpa Akpro
28,Empoli,Marin
28,Empoli,Bandinelli
28,Empoli,Baldanzi
28,Empoli,Caputo
28,Empoli,Piccoli
28,Lecce,Colombo
28,Lecce,Strefezza
28,Lecce,Gonzalez J.
28,Lecce,Hjulmand
28,Lecce,Blin
28,Lecce,Pezzella Giu.
28,Lecce,Tuia
28,Lecce,Baschirotto
28,Lecce,Gendrey
28,Lecce,Falcone
28,Sassuolo,Consigli
28,Sassuolo,Toljan
28,Sassuolo,Ferrari G.
28,Sassuolo,Ruan
28,Sassuolo,Rogerio
28,Sassuolo,Frattesi
28,Sassuolo,Lopez M.
28,Sassuolo,Matheus Henrique
28,Sassuolo,Berardi
28,Sassuolo,Pinamonti
28,Sassuolo,Lauriente'
28,Torino,Radonjic
28,Torino,Vlasic
28,Torino,Rodriguez R.
28,Torino,Linetty
28,Torino,Ricci S.
28,Torino,Singo
28,Torino,Buongiorno
28,Torino,Schuurs
28,Torino,Gravillon
28,Torino,Milinkovic-Savic V.
29,Salernitana,Ochoa
29,Salernitana,Daniliuc
29,Salernitana,Gyomber
29,Salernitana,Pirola
29,Salernitana,Bronn
29,Salernitana,Coulibaly L.
29,Salernitana,Vilhena
29,Salernitana,Bradaric
29,Salernitana,Candreva
29,Salernitana,Kastanos
29,Salernitana,Piatek
29,Inter,Correa
29,Inter,Gosens
29,Inter,Mkhitaryan
29,Inter,Asllani
29,Inter,Barella
29,Inter,Dumfries
29,Inter,Acerbi
29,Inter,De Vrij
29,Inter,Darmian
29,Inter,Onana
29,Lecce,Falcone
29,Lecce,Gendrey
29,Lecce,Baschirotto
29,Lecce,Umtiti
29,Lecce,Gallo
29,Lecce,Gonzalez J.
29,Lecce,Hjulmand
29,Lecce,Maleh
29,Lecce,Oudin
29,Lecce,Ceesay
29,Lecce,Di Francesco F.
29,Napoli,Raspadori
29,Napoli,Lozano
29,Napoli,Elmas
29,Napoli,Lobotka
29,Napoli,Zambo Anguissa
29,Napoli,Mario Rui
29,Napoli,Kim
29,Napoli,Rrahmani
29,Napoli,Di Lorenzo
29,Napoli,Meret
29,Milan,Maignan
29,Milan,Calabria
29,Milan,Thiaw
29,Milan,Tomori
29,Milan,Hernandez T.
29,Milan,Bennacer
29,Milan,Tonali
29,Milan,Saelemaekers
29,Milan,Pobega
29,Milan,Rebic
29,Milan,Origi
29,Empoli,Caputo
29,Empoli,Baldanzi
29,Empoli,Bandinelli
29,Empoli,Marin
29,Empoli,Fazzini
29,Empoli,Parisi
29,Empoli,Luperto
29,Empoli,De Winter
29,Empoli,Ebuehi
29,Empoli,Perisan
29,Udinese,Silvestri
29,Udinese,Rodrigo Becao
29,Udinese,Bijol
29,Udinese,Perez N.
29,Udinese,Ehizibue
29,Udinese,Samardzic
29,Udinese,Walace
29,Udinese,Lovric
29,Udinese,Udogie
29,Udinese,Beto
29,Udinese,Success
29,Monza,Sensi
29,Monza,Colpani
29,Monza,Carlos Augusto
29,Monza,Rovella
29,Monza,Pessina
29,Monza,Ciurria
29,Monza,Izzo
29,Monza,Mari'
29,Monza,Antov
29,Monza,Di Gregorio
29,Fiorentina,Terracciano
29,Fiorentina,Dodo'
29,Fiorentina,Martinez Quarta
29,Fiorentina,Igor
29,Fiorentina,Biraghi
29,Fiorentina,Bonaventura
29,Fiorentina,Mandragora
29,Fiorentina,Castrovilli
29,Fiorentina,Ikone'
29,Fiorentina,Cabral
29,Fiorentina,Sottil
29,Spezia,Nzola
29,Spezia,Maldini
29,Spezia,Zurkowski
29,Spezia,Ekdal
29,Spezia,Bourabia
29,Spezia,Nikolaou
29,Spezia,Wisniewski
29,Spezia,Ampadu
29,Spezia,Amian
29,Spezia,Dragowski
29,Atalanta,Musso
29,Atalanta,Djimsiti
29,Atalanta,Palomino
29,Atalanta,Scalvini
29,Atalanta,Maehle
29,Atalanta,De Roon
29,Atalanta,Ederson D.s.
29,Atalanta,Zappacosta
29,Atalanta,Pasalic
29,Atalanta,Lookman
29,Atalanta,Hojlund
29,Bologna,Sansone
29,Bologna,Soriano
29,Bologna,Moro N.
29,Bologna,Schouten
29,Bologna,Ferguson
29,Bologna,Kyriakopoulos
29,Bologna,Lucumi'
29,Bologna,Soumaoro
29,Bologna,Posch
29,Bologna,Skorupski
29,Sampdoria,Ravaglia
29,Sampdoria,Zanoli
29,Sampdoria,Nuytinck
29,Sampdoria,Amione
29,Sampdoria,Leris
29,Sampdoria,Rincon
29,Sampdoria,Winks
29,Sampdoria,Augello
29,Sampdoria,Djuricic
29,Sampdoria,Cuisance
29,Sampdoria,Gabbiadini
29,Cremonese,Dessers
29,Cremonese,Buonaiuto
29,Cremonese,Quagliata
29,Cremonese,Castagnetti
29,Cremonese,Meite'
29,Cremonese,Ghiglione
29,Cremonese,Lochoshvili
29,Cremonese,Bianchetti
29,Cremonese,Ferrari A.
29,Cremonese,Carnesecchi
29,Verona,Montipo'
29,Verona,Magnani
29,Verona,Hien
29,Verona,Tameze
29,Verona,Faraoni
29,Verona,Terracciano F.
29,Verona,Miguel Veloso
29,Verona,Doig
29,Verona,Verdi
29,Verona,Duda
29,Verona,Lasagna
29,Sassuolo,Pinamonti
29,Sassuolo,Berardi
29,Sassuolo,Harroui
29,Sassuolo,Lopez M.
29,Sassuolo,Frattesi
29,Sassuolo,Rogerio
29,Sassuolo,Ruan
29,Sassuolo,Erlic
29,Sassuolo,Toljan
29,Sassuolo,Consigli
29,Torino,Milinkovic-Savic V.
29,Torino,Gravillon
29,Torino,Schuurs
29,Torino,Buongiorno
29,Torino,Singo
29,Torino,Ricci S.
29,Torino,Gineitis
29,Torino,Rodriguez R.
29,Torino,Radonjic
29,Torino,Miranchuk
29,Torino,Sanabria
29,Roma,El Shaarawy
29,Roma,Solbakken
29,Roma,Spinazzola
29,Roma,Wijnaldum
29,Roma,Cristante
29,Roma,Zalewski
29,Roma,Llorente D.
29,Roma,Smalling
29,Roma,Mancini
29,Roma,Rui Patricio
29,Lazio,Provedel
29,Lazio,Marusic
29,Lazio,Casale
29,Lazio,Romagnoli
29,Lazio,Hysaj
29,Lazio,Milinkovic-Savic
29,Lazio,Cataldi
29,Lazio,Luis Alberto
29,Lazio,Felipe Anderson
29,Lazio,Immobile
29,Lazio,Zaccagni
29,Juventus,Di Maria
29,Juventus,Kostic
29,Juventus,Rabiot
29,Juventus,Locatelli
29,Juventus,Fagioli
29,Juventus,Cuadrado
29,Juventus,Alex Sandro
29,Juventus,Bremer
29,Juventus,Gatti
29,Juventus,Szczesny
30,Cremonese,Carnesecchi
30,Cremonese,Sernicola
30,Cremonese,Vasquez
30,Cremonese,Lochoshvili
30,Cremonese,Valeri
30,Cremonese,Pickel
30,Cremonese,Castagnetti
30,Cremonese,Meite'
30,Cremonese,Galdames
30,Cremonese,Tsadjout
30,Cremonese,Dessers
30,Empoli,Caputo
30,Empoli,Baldanzi
30,Empoli,Bandinelli
30,Empoli,Marin
30,Empoli,Fazzini
30,Empoli,Parisi
30,Empoli,Luperto
30,Empoli,De Winter
30,Empoli,Ebuehi
30,Empoli,Perisan
30,Spezia,Dragowski
30,Spezia,Amian
30,Spezia,Wisniewski
30,Spezia,Ampadu
30,Spezia,Nikolaou
30,Spezia,Bourabia
30,Spezia,Esposito Sa.
30,Spezia,Ekdal
30,Spezia,Verde
30,Spezia,Nzola
30,Spezia,Gyasi
30,Lazio,Immobile
30,Lazio,Felipe Anderson
30,Lazio,Luis Alberto
30,Lazio,Cataldi
30,Lazio,Milinkovic-Savic
30,Lazio,Hysaj
30,Lazio,Romagnoli
30,Lazio,Patric
30,Lazio,Marusic
30,Lazio,Provedel
30,Bologna,Skorupski
30,Bologna,Posch
30,Bologna,Soumaoro
30,Bologna,Lucumi'
30,Bologna,Kyriakopoulos
30,Bologna,Dominguez
30,Bologna,Schouten
30,Bologna,Aebischer
30,Bologna,Ferguson
30,Bologna,Barrow
30,Bologna,Sansone
30,Milan,Rebic
30,Milan,De Ketelaere
30,Milan,Saelemaekers
30,Milan,Vranckx
30,Milan,Pobega
30,Milan,Ballo-Toure'
30,Milan,Thiaw
30,Milan,Kalulu
30,Milan,Florenzi
30,Milan,Maignan
30,Napoli,Meret
30,Napoli,Di Lorenzo
30,Napoli,Kim
30,Napoli,Juan Jesus
30,Napoli,Olivera
30,Napoli,Zambo Anguissa
30,Napoli,Demme
30,Napoli,Elmas
30,Napoli,Politano
30,Napoli,Raspadori
30,Napoli,Lozano
30,Verona,Lasagna
30,Verona,Duda
30,Verona,Depaoli
30,Verona,Abildgaard
30,Verona,Tameze
30,Verona,Faraoni
30,Verona,Ceccherini
30,Verona,Hien
30,Verona,Dawidowicz
30,Verona,Montipo'
30,Inter,Onana
30,Inter,Darmian
30,Inter,De Vrij
30,Inter,Bastoni
30,Inter,Dumfries
30,Inter,Barella
30,Inter,Asllani
30,Inter,Mkhitaryan
30,Inter,Gosens
30,Inter,Lukaku
30,Inter,Correa
30,Monza,Sensi
30,Monza,Colpani
30,Monza,Carlos Augusto
30,Monza,Rovella
30,Monza,Pessina
30,Monza,Ciurria
30,Monza,Caldirola
30,Monza,Mari'
30,Monza,Izzo
30,Monza,Di Gregorio
30,Lecce,Falcone
30,Lecce,Gendrey
30,Lecce,Baschirotto
30,Lecce,Umtiti
30,Lecce,Gallo
30,Lecce,Blin
30,Lecce,Hjulmand
30,Lecce,Strefezza
30,Lecce,Oudin
30,Lecce,Di Francesco F.
30,Lecce,Ceesay
30,Sampdoria,Gabbiadini
30,Sampdoria,Djuricic
30,Sampdoria,Augello
30,Sampdoria,Rincon
30,Sampdoria,Winks
30,Sampdoria,Leris
30,Sampdoria,Amione
30,Sampdoria,Nuytinck
30,Sampdoria,Zanoli
30,Sampdoria,Ravaglia
30,Torino,Milinkovic-Savic V.
30,Torino,Djidji
30,Torino,Buongiorno
30,Torino,Rodriguez R.
30,Torino,Singo
30,Torino,Ricci S.
30,Torino,Ilic
30,Torino,Vojvoda
30,Torino,Miranchuk
30,Torino,Radonjic
30,Torino,Sanabria
30,Salernitana,Dia
30,Salernitana,Candreva
30,Salernitana,Bradaric
30,Salernitana,Nicolussi Caviglia
30,Salernitana,Vilhena
30,Salernitana,Kastanos
30,Salernitana,Pirola
30,Salernitana,Gyomber
30,Salernitana,Daniliuc
30,Salernitana,Ochoa
30,Sassuolo,Consigli
30,Sassuolo,Toljan
30,Sassuolo,Erlic
30,Sassuolo,Ruan
30,Sassuolo,Rogerio
30,Sassuolo,Frattesi
30,Sassuolo,Lopez M.
30,Sassuolo,Matheus Henrique
30,Sassuolo,Bajrami
30,Sassuolo,Pinamonti
30,Sassuolo,Lauriente'
30,Juventus,Milik
30,Juventus,Kostic
30,Juventus,Rabiot
30,Juventus,Paredes
30,Juventus,Fagioli
30,Juventus,Barbieri
30,Juventus,Danilo
30,Juventus,Bremer
30,Juventus,Gatti
30,Juventus,Perin
30,Roma,Rui Patricio
30,Roma,Mancini
30,Roma,Smalling
30,Roma,Llorente D.
30,Roma,Celik
30,Roma,Cristante
30,Roma,Bove
30,Roma,Wijnaldum
30,Roma,El Shaarawy
30,Roma,Pellegrini Lo.
30,Roma,Belotti
30,Udinese,Pereyra
30,Udinese,Udogie
30,Udinese,Lovric
30,Udinese,Walace
30,Udinese,Samardzic
30,Udinese,Ehizibue
30,Udinese,Perez N.
30,Udinese,Bijol
30,Udinese,Rodrigo Becao
30,Udinese,Silvestri
30,Fiorentina,Terracciano
30,Fiorentina,Dodo'
30,Fiorentina,Milenkovic
30,Fiorentina,Martinez Quarta
30,Fiorentina,Terzic
30,Fiorentina,Castrovilli
30,Fiorentina,Mandragora
30,Fiorentina,Ikone'
30,Fiorentina,Barak
30,Fiorentina,Gonzalez N.
30,Fiorentina,Cabral
30,Atalanta,Hojlund
30,Atalanta,Koopmeiners
30,Atalanta,Maehle
30,Atalanta,Ederson D.s.
30,Atalanta,De Roon
30,Atalanta,Zappacosta
30,Atalanta,Scalvini
30,Atalanta,Djimsiti
30,Atalanta,Toloi
30,Atalanta,Sportiello
31,Verona,Montipo'
31,Verona,Magnani
31,Verona,Hien
31,Verona,Dawidowicz
31,Verona,Faraoni
31,Verona,Tameze
31,Verona,Abildgaard
31,Verona,Depaoli
31,Verona,Verdi
31,Verona,Lasagna
31,Verona,Gaich
31,Bologna,Barrow
31,Bologna,Ferguson
31,Bologna,Aebischer
31,Bologna,Dominguez
31,Bologna,Schouten
31,Bologna,Kyriakopoulos
31,Bologna,Lucumi'
31,Bologna,Soumaoro
31,Bologna,Posch
31,Bologna,Skorupski
31,Salernitana,Ochoa
31,Salernitana,Lovato
31,Salernitana,Gyomber
31,Salernitana,Pirola
31,Salernitana,Kastanos
31,Salernitana,Coulibaly L.
31,Salernitana,Vilhena
31,Salernitana,Bradaric
31,Salernitana,Candreva
31,Salernitana,Botheim
31,Salernitana,Dia
31,Sassuolo,Defrel
31,Sassuolo,Bajrami
31,Sassuolo,Matheus Henrique
31,Sassuolo,Lopez M.
31,Sassuolo,Frattesi
31,Sassuolo,Rogerio
31,Sassuolo,Ferrari G.
31,Sassuolo,Ruan
31,Sassuolo,Toljan
31,Sassuolo,Consigli
31,Lazio,Provedel
31,Lazio,Marusic
31,Lazio,Patric
31,Lazio,Romagnoli
31,Lazio,Hysaj
31,Lazio,Milinkovic-Savic
31,Lazio,Vecino
31,Lazio,Luis Alberto
31,Lazio,Pedro
31,Lazio,Felipe Anderson
31,Lazio,Zaccagni
31,Torino,Radonjic
31,Torino,Vlasic
31,Torino,Rodriguez R.
31,Torino,Ilic
31,Torino,Linetty
31,Torino,Singo
31,Torino,Buongiorno
31,Torino,Schuurs
31,Torino,Djidji
31,Torino,Milinkovic-Savic V.
31,Sampdoria,Ravaglia
31,Sampdoria,Gunter
31,Sampdoria,Murillo
31,Sampdoria,Amione
31,Sampdoria,Zanoli
31,Sampdoria,Leris
31,Sampdoria,Rincon
31,Sampdoria,Winks
31,Sampdoria,Augello
31,Sampdoria,Lammers
